FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y,Class
-5.371,-7.324,-1.038,-1.617,-0.071,3.418,2.675,0.651,2.238,-6.134,-1.068,1.577,1.526,-20.111,-13,-4.679,1.689,-3.723,1.149,-8.87,-3.601,-2.645,-9.593,-7.161,-4.73,-10.956,-16.856,-9.369,-13.367,-16.51,-17.863,-6.887,-10.345,-17.853,-1.648,1.76,-16.052,-10.284,-5.91,-2.441,-0.061,-6.805,-2.401,0.692,2.869,-10.498,-3.316,1.912,-4.262,-4.537,-11.169,-9.939,1.17,-1.343,10.284,5.32,2.981,-11.841,-16.805,-6.042,-8.606,-2.309,-5.747,-9.511,a
-5.371,-9.277,-3.967,-4.059,-1.536,3.906,1.211,-1.302,2.238,-6.134,0.397,0.6,0.549,-15.228,-12.024,-8.097,2.177,-3.235,-3.245,-5.452,-3.601,-2.157,-9.593,-6.673,-3.265,-9.979,-12.461,-7.416,-10.925,-14.069,-15.422,-6.399,-10.345,-6.134,-3.601,-0.682,-15.076,-8.82,-6.887,-1.465,-0.549,-6.317,-4.842,-0.285,1.892,-9.033,-8.199,0.936,-4.751,-4.537,-11.658,-9.45,1.17,-2.319,-5.341,-1.027,2.004,-9.399,-13.875,-4.578,-7.629,-1.821,-5.747,-8.046,a
-5.859,-8.789,-4.944,-11.383,-0.559,1.953,0.722,-1.302,0.285,-5.157,2.838,0.112,-0.427,-11.81,-6.653,-6.144,2.177,-3.723,3.591,-3.988,-3.113,-1.668,-8.616,-5.208,-2.289,-10.468,-9.043,-6.927,-7.996,-11.139,-12.004,-5.91,-8.881,-2.716,-5.066,0.295,-10.681,-7.355,-8.352,-0.488,-1.526,-5.341,-7.772,0.203,0.916,-8.545,-12.594,-0.529,-4.751,-4.537,-10.681,-8.962,4.1,0.122,1.495,-4.445,1.516,-7.446,-10.946,-3.601,-6.165,-0.844,-5.259,-7.07,a
-6.348,-8.301,-4.456,-18.707,0.905,-0.977,0.722,0.651,-1.18,-3.693,2.838,0.112,-0.427,-10.834,0.183,-0.773,0.712,-1.77,-5.686,-3.011,-2.136,-1.18,-6.663,-4.72,-1.801,-11.444,-7.579,-5.951,-6.531,-9.186,-9.074,-4.934,-7.416,-10.04,-5.066,2.736,-0.427,-5.402,-7.863,0,-2.014,-3.876,-8.748,1.668,0.916,-9.033,-15.035,0.448,-4.262,-4.537,-8.728,-7.985,2.635,-0.854,-2.411,-21.535,1.516,-5.981,-8.993,-3.113,-4.7,-0.356,-5.747,-7.07,a
-5.859,-5.859,-3.967,-18.707,2.37,-1.465,2.187,2.116,-0.692,-3.204,1.862,0.6,0.549,-9.857,4.089,5.086,-5.147,4.578,-7.151,1.383,-1.16,-0.692,-5.198,-3.743,-1.312,-11.444,-7.09,-4.974,-6.042,-7.721,-7.121,-4.445,-6.439,-15.9,-3.113,2.736,11.292,-3.448,-2.981,-0.977,-1.526,-3.876,-5.33,3.133,1.404,-10.01,-14.058,1.424,-2.797,-3.56,-5.31,-6.521,-3.225,1.099,-2.899,-11.281,1.516,-5.005,-8.016,-2.625,-3.235,0.132,-5.747,-6.093,a
-3.906,-0.977,-3.967,-9.918,2.858,0.977,2.675,1.628,2.238,-3.204,0.885,1.088,1.526,-5.463,2.625,7.528,1.2,-0.793,0.661,-5.941,-0.671,-0.692,-4.222,-3.255,-0.336,-9.003,-5.625,-3.998,-6.042,-7.721,-6.632,-3.469,-3.51,-8.575,0.305,-1.658,17.639,-1.495,3.367,-2.441,0.916,-4.364,0.529,2.645,2.38,-10.498,-9.176,3.377,-0.844,-2.584,-3.845,-5.544,0.193,-0.854,-22.919,-0.539,2.004,-4.517,-7.528,-2.136,-2.747,0.132,-3.794,-3.652,a
-0.488,5.371,-4.944,2.289,3.347,4.395,3.164,-0.326,5.656,-4.181,1.862,0.6,2.502,-0.58,-0.305,6.063,1.2,-5.676,4.079,-5.941,0.305,-0.692,-3.733,-3.255,-0.336,-6.073,-3.672,-3.51,-6.042,-7.233,-6.632,-2.492,1.373,9.491,3.235,-7.517,12.756,-1.984,5.809,-2.93,3.357,-4.852,4.924,1.668,3.357,-8.545,-2.828,4.842,0.621,-2.096,-3.845,-5.544,2.146,-1.343,-6.805,0.437,2.004,-4.028,-7.039,-1.648,-2.747,0.132,-0.376,0.743,a
2.93,11.23,-5.92,11.078,3.835,6.348,2.675,-2.279,7.609,-3.693,5.28,0.112,2.991,0.885,-1.77,2.645,0.712,-4.211,-1.292,-6.429,0.305,-0.692,-3.733,-2.767,-1.312,-4.12,-2.696,-4.486,-6.042,-7.233,-7.609,-1.516,5.28,24.139,5.188,-10.935,-0.427,-4.913,2.391,-0.977,5.31,-3.876,5.412,0.203,3.845,-5.127,2.543,5.33,1.109,-2.096,-4.822,-5.544,0.193,-1.831,-2.411,-7.375,1.516,-4.517,-7.528,-2.136,-2.747,0.132,2.553,4.161,a
3.418,11.719,-3.967,13.031,3.347,4.883,1.211,-1.79,5.656,-3.204,7.721,0.112,2.502,-2.045,-0.793,1.18,0.224,0.183,-2.757,5.778,0.305,-0.692,-3.733,-2.767,-2.289,-5.096,-2.207,-5.951,-6.042,-7.721,-8.097,-1.027,5.768,19.745,6.165,-8.494,-10.681,-7.843,-0.051,0.488,4.333,-2.899,2.482,-0.285,3.357,-2.686,4.008,3.866,0.621,-2.096,-5.31,-6.032,0.193,0.122,1.984,-11.77,1.027,-5.005,-8.016,-2.625,-3.235,-0.356,4.018,4.649,a
2.93,6.836,0.916,10.101,1.882,0.977,0.234,0.163,2.238,-2.228,6.744,0.112,1.526,-6.439,-0.305,1.668,2.177,-4.7,2.614,-8.87,-0.183,-0.692,-3.733,-2.767,-3.265,-8.026,-2.696,-6.927,-6.531,-8.698,-8.586,-1.027,2.35,-0.275,6.165,-2.635,-11.169,-7.355,2.391,-0.488,1.404,-2.411,-0.448,0.203,1.404,-2.197,2.543,0.448,-0.356,-1.607,-4.822,-6.032,3.123,-1.343,-15.594,-8.352,1.027,-5.981,-8.504,-3.601,-3.235,-0.844,3.53,0.743,a
2.441,-0.488,7.263,6.683,-1.048,-3.906,-1.231,2.116,-1.18,-1.74,1.862,0.6,0.061,-7.416,-1.282,4.11,-0.753,-6.165,0.173,-8.87,-0.671,-0.692,-3.245,-3.255,-3.265,-10.956,-2.207,-6.439,-6.042,-8.209,-7.609,-1.516,-2.533,-19.318,4.7,2.736,-3.357,-4.425,7.273,-1.953,-1.526,-3.387,-0.448,0.203,-0.549,-3.662,-0.875,-2.97,-0.844,-1.607,-2.869,-6.521,2.146,-1.343,11.261,-0.539,1.027,-5.981,-8.016,-4.089,-3.235,-0.844,2.553,-4.14,a
2.93,-5.859,10.681,3.754,-3.977,-5.859,-1.719,1.628,-2.157,-2.228,-3.51,0.6,-0.427,-3.021,-2.747,5.086,-2.218,-4.7,-12.522,-8.382,-1.16,-0.692,-1.78,-3.743,-1.312,-10.468,-0.743,-3.998,-5.066,-6.744,-5.656,-1.027,-4.974,-22.247,2.258,2.736,3.967,-2.96,7.762,-3.418,-2.991,-4.852,1.994,-0.773,-1.526,-5.615,-1.851,-5.412,-0.356,-2.096,-0.427,-7.009,0.682,-1.831,0.031,-4.934,1.027,-5.005,-5.575,-3.601,-2.258,-0.844,2.553,-7.07,a
3.418,-7.324,9.705,-0.641,-4.954,-4.883,-1.719,0.163,-0.203,-3.204,-4.974,0.112,-0.427,1.862,-2.258,3.621,-3.682,-1.77,-7.64,-4.964,-0.183,-0.692,-0.315,-3.743,0.153,-8.026,0.234,-2.045,-2.625,-3.815,-3.215,-0.051,-4.974,-11.505,-0.671,-0.193,4.456,-4.913,0.926,-2.93,-1.526,-5.341,4.435,-1.75,-1.038,-7.08,-1.363,-4.924,0.621,-3.072,1.038,-7.497,0.193,0.122,1.007,-4.934,0.539,-2.563,-3.133,-2.625,-0.793,0.132,3.042,-6.582,a
2.93,-5.371,4.333,-6.989,-3.977,-2.441,-1.231,-1.79,2.726,-3.693,-3.51,-0.865,1.038,0.885,0.671,2.645,-2.706,-2.747,-12.034,-5.452,0.793,-1.18,0.661,-3.255,1.129,-6.073,-0.254,-1.556,-1.16,-1.862,-2.238,0.437,-3.51,-0.763,-3.601,-3.123,-0.427,-8.82,-6.399,-1.953,0.916,-4.364,3.947,-1.75,-0.061,-7.08,0.102,-2.97,1.109,-3.56,1.038,-7.009,-0.783,-0.854,0.031,-12.746,0.539,-1.099,-1.668,-1.16,0.671,0.621,2.553,-3.164,a
0,-2.441,-2.014,-14.313,-1.536,-0.977,-0.743,-2.279,4.191,-4.181,1.862,-1.353,2.014,-8.881,4.578,2.645,0.712,-7.141,5.544,-11.312,1.282,-0.692,0.173,-2.767,0.641,-6.561,-3.672,-2.533,-0.671,-2.35,-1.75,1.414,-2.533,-0.763,-3.601,-3.611,-4.822,-8.82,-4.934,-1.465,2.38,-3.387,0.041,-0.773,1.404,-8.057,0.102,-1.017,1.109,-4.049,-0.916,-6.521,0.193,-3.296,-10.712,-6.887,0.539,-1.099,-2.157,-0.671,0.671,1.109,0.6,0.254,a
-2.93,0.977,-5.92,-16.266,0.417,-1.465,-0.254,-1.79,3.215,-4.669,5.28,-1.353,1.526,-20.111,4.578,4.598,-0.264,-5.188,-0.804,-4.964,0.793,-0.692,-1.78,-2.767,-0.336,-9.003,-8.067,-3.998,-2.136,-4.791,-3.215,1.902,-3.021,-7.599,-1.648,-2.635,-5.31,-4.913,3.367,-2.93,1.892,-3.876,-4.354,-0.285,1.404,-9.521,-1.363,-0.041,-0.356,-3.56,-4.333,-5.544,2.146,-1.343,-0.458,-15.188,0.539,-2.075,-4.11,-1.16,-0.793,1.109,-2.33,1.231,a
-4.395,4.395,-6.897,-11.871,0.417,-2.93,-1.231,-2.279,0.285,-5.157,5.768,-0.865,0.061,-24.017,-0.305,6.551,0.224,-3.235,-1.78,-4.964,-0.183,-0.692,-4.71,-2.767,-1.312,-10.956,-10.997,-4.486,-4.089,-7.233,-4.679,1.414,-3.51,-10.04,0.793,-2.146,-3.845,-1.495,8.738,-4.395,-0.061,-5.341,-7.284,-0.773,-0.061,-11.475,-3.805,-0.529,-2.309,-3.56,-8.24,-5.544,2.635,0.122,-16.571,-3.469,0.051,-4.028,-6.063,-1.648,-2.747,0.621,-3.794,0.254,a
-3.906,6.348,-5.432,-4.059,-1.536,-4.395,-2.696,-3.743,-2.645,-6.134,2.35,-1.353,-1.892,-16.693,-7.141,6.551,-1.729,-1.282,-7.151,-7.406,-0.671,-0.692,-5.686,-3.255,-0.824,-9.979,-10.997,-3.998,-5.554,-8.209,-5.656,0.926,-3.021,-1.74,1.77,-3.123,-0.916,-3.448,5.32,-4.883,-2.014,-7.294,-5.819,-3.215,-2.014,-12.939,-5.758,-2.482,-3.774,-4.049,-9.216,-6.032,-1.76,-0.854,-7.782,-6.887,-0.437,-4.517,-7.039,-2.625,-3.235,0.132,-3.794,-3.164,a
-1.465,6.348,-5.432,-0.153,-4.954,-3.906,-4.649,-6.185,-4.598,-6.622,-2.045,-2.33,-3.357,-3.51,-12.024,4.11,-4.171,0.671,-6.663,-2.523,-0.183,-0.692,-5.198,-3.743,-0.824,-8.026,-8.067,-3.51,-5.066,-7.721,-6.632,-1.027,-2.045,8.514,-0.183,-5.076,1.038,-9.308,-2.492,-4.883,-3.967,-7.782,-2.889,-6.144,-4.456,-12.939,-7.222,-4.435,-3.286,-4.049,-8.24,-7.009,-1.76,0.122,-8.759,-8.352,-1.902,-4.517,-7.039,-2.625,-2.747,0.621,-2.33,-5.117,a
-0.488,2.441,-6.897,-0.641,-7.884,-2.441,-6.114,-7.161,-5.086,-6.134,-4.486,-3.306,-3.357,5.768,-12.024,1.668,-0.753,0.183,-2.757,-3.011,0.793,-0.203,-2.757,-3.255,-0.336,-5.585,-4.649,-3.998,-4.089,-6.744,-7.121,-3.469,-0.58,9.979,-3.113,-7.029,1.038,-13.214,-7.375,-4.883,-3.967,-7.294,0.529,-7.609,-5.92,-10.01,-7.711,-5.9,-0.844,-4.049,-4.822,-7.497,0.682,0.61,-24.384,-12.258,-2.879,-4.028,-6.551,-2.136,-1.282,1.109,-0.865,-6.093,a
-0.977,-4.395,-9.827,-4.059,-9.349,-1.953,-6.602,-5.697,-4.11,-5.646,-5.463,-3.794,-2.869,4.303,-8.118,1.18,-0.753,-1.282,-7.151,-4.964,1.282,0.285,-0.804,-3.255,-0.336,-6.073,-3.184,-4.974,-3.113,-7.233,-8.097,-5.422,0.397,-1.251,-5.066,-6.053,-3.845,-10.284,-5.91,-4.395,-2.991,-5.829,1.017,-6.144,-5.92,-7.08,-8.199,-5.9,1.109,-3.072,-1.404,-7.009,1.17,1.099,-1.923,-4.934,-2.879,-4.028,-7.039,-1.648,-0.305,1.109,-0.865,-6.582,a
-2.441,-9.766,-10.315,-3.571,-7.395,-0.977,-5.137,-2.279,-2.645,-5.157,-3.51,-2.33,-1.892,-5.463,-4.211,2.645,0.712,-1.77,-4.71,-3.499,1.282,-0.203,-0.315,-2.767,-0.824,-8.026,-4.649,-5.951,-3.601,-8.209,-8.586,-6.399,0.397,-15.411,-4.578,-3.611,-12.634,-2.96,-2.492,-2.93,-1.526,-4.364,-0.448,-3.703,-4.456,-5.615,-8.687,-4.924,2.085,-1.607,-0.427,-5.544,0.682,-1.343,-3.876,-8.352,-1.902,-4.517,-8.016,-1.648,-0.793,1.109,-2.33,-7.07,a
-3.418,-10.254,-6.897,1.312,-3.001,-0.488,-2.696,2.116,0.285,-3.204,-1.068,-0.376,-0.916,-16.205,-2.747,6.551,4.618,-0.305,0.661,-2.523,0.305,-0.203,-2.268,-3.255,-1.801,-9.491,-7.09,-5.951,-5.554,-9.674,-9.074,-4.934,-0.092,-19.318,-3.601,-0.682,-19.47,1.923,-2.492,0,-0.549,-3.387,-3.377,0.203,-2.014,-6.104,-9.664,-2.482,0.621,-1.119,-1.892,-5.056,3.123,-1.343,-35.126,-13.723,-0.437,-5.981,-8.993,-2.625,-2.258,0.621,-2.818,-7.558,a
-2.441,-5.859,-0.549,7.172,1.882,0.977,0.722,4.557,2.238,-1.74,1.373,1.577,0.061,-19.623,-4.211,9.481,-1.729,1.16,-13.499,-5.941,-1.648,-0.692,-5.198,-3.255,-3.265,-9.003,-9.043,-5.463,-7.996,-9.674,-9.562,-2.004,-0.58,-10.04,-2.136,2.736,-14.587,1.923,-2.981,2.441,0.427,-2.411,-5.33,2.645,0.916,-8.057,-9.176,0.448,-1.333,-1.119,-5.31,-5.544,1.658,1.587,-17.548,-9.328,1.516,-6.958,-9.481,-3.601,-4.211,-0.844,-1.841,-6.093,a
0.977,0,5.798,7.66,5.788,3.906,3.164,5.534,3.703,0.214,2.838,3.042,1.038,-13.763,-4.7,12.899,-2.218,-6.165,-8.616,-4.476,-2.625,-0.692,-7.64,-3.743,-4.242,-8.026,-9.532,-5.951,-9.46,-9.186,-10.05,2.391,-0.092,3.143,-1.16,3.713,3.479,-1.984,-0.051,2.441,0.916,-1.923,-4.842,4.11,3.357,-8.057,-8.199,3.377,-3.286,-1.607,-8.24,-6.032,0.193,-0.854,7.355,-2.492,2.981,-7.446,-9.481,-4.089,-6.165,-1.333,1.088,-3.164,a
3.418,3.906,8.728,1.312,8.23,6.348,4.14,3.581,4.191,0.702,4.303,3.53,2.014,-3.998,-2.747,16.317,-0.753,-2.258,-5.198,-3.499,-3.113,-1.18,-8.616,-3.743,-5.219,-7.05,-8.555,-6.927,-10.437,-8.698,-11.027,6.297,0.885,8.514,0.305,2.736,22.522,-4.913,5.809,0.488,0.916,-1.434,-2.401,3.621,4.822,-6.104,-4.781,5.819,-3.286,-2.096,-8.728,-6.521,-0.295,-0.854,-23.407,0.926,3.469,-7.935,-10.457,-4.578,-7.141,-1.821,3.53,1.719,a
4.883,4.395,7.751,-7.477,8.23,7.324,4.14,0.651,4.191,-0.763,5.28,2.065,2.991,3.815,0.671,20.711,-2.706,1.648,-5.686,0.407,-2.625,-1.668,-8.128,-4.232,-5.707,-7.05,-9.043,-7.904,-10.925,-9.186,-12.004,8.738,1.862,4.608,4.211,-0.193,26.428,-5.89,10.203,-1.953,1.892,-2.411,0.529,2.645,5.31,-2.686,-0.875,6.795,-2.309,-2.096,-7.751,-6.521,0.193,2.563,4.425,2.879,2.981,-8.911,-11.434,-5.066,-7.141,-2.309,4.995,5.137,a
3.906,5.859,4.333,-10.895,7.741,6.348,3.652,-1.79,5.168,-2.228,6.256,1.088,2.991,4.791,3.113,24.129,-0.753,1.648,-2.268,-2.035,-2.136,-2.157,-7.64,-4.232,-6.195,-7.538,-10.997,-8.392,-10.925,-10.162,-13.468,9.226,2.35,0.214,9.094,-3.123,11.78,-6.378,9.226,-1.953,3.845,-3.387,2.482,1.668,4.822,-1.221,2.543,6.307,-1.333,-2.096,-7.263,-6.521,0.682,1.587,-16.083,-3.957,2.492,-9.888,-12.41,-5.554,-7.141,-2.309,4.506,6.602,a
2.93,8.789,2.38,-5.524,6.765,3.906,3.164,-2.767,6.144,-3.204,5.768,0.6,2.991,0.885,1.648,24.129,-0.753,2.625,-4.71,4.313,-2.625,-2.157,-7.64,-4.232,-5.707,-6.073,-14.414,-7.904,-11.414,-11.139,-13.468,8.738,1.862,2.655,11.536,-4.588,-6.775,-6.866,5.809,-0.488,4.333,-4.852,1.994,1.18,4.333,-2.197,2.543,5.33,-1.821,-2.096,-8.24,-6.032,0.193,1.587,-3.876,-8.352,2.492,-10.376,-11.922,-5.554,-7.141,-2.309,3.042,4.649,a
2.441,12.695,3.357,4.73,6.276,2.441,2.675,-1.302,6.632,-1.74,3.326,1.577,2.502,-3.51,-2.258,20.223,2.177,4.089,-1.78,8.708,-3.113,-1.668,-8.128,-3.743,-5.219,-3.632,-15.879,-5.951,-10.437,-9.186,-12.004,8.25,2.35,10.468,9.094,-2.146,-13.123,-5.402,4.832,1.465,2.869,-3.876,0.529,1.668,3.357,-4.15,-0.875,4.842,-3.286,-1.607,-10.193,-5.056,1.17,1.587,-13.153,-4.445,2.492,-9.399,-9.969,-5.066,-7.141,-2.309,2.553,1.231,a
2.93,12.695,7.263,11.566,5.3,2.441,2.675,2.116,4.679,1.19,-0.58,2.065,1.038,-4.486,-5.188,14.364,0.712,-3.723,-4.71,-7.406,-3.601,-1.18,-8.616,-2.279,-4.242,-0.214,-13.926,-3.998,-9.46,-6.744,-9.074,6.297,3.815,13.397,2.747,3.225,-4.333,-0.519,4.832,2.93,-0.061,-1.434,-0.936,3.133,2.38,-5.615,-8.199,4.354,-5.239,-0.631,-11.658,-3.591,0.682,-2.319,-23.895,-3.469,2.492,-7.446,-7.039,-3.601,-6.653,-2.309,3.53,-1.211,a
3.906,6.348,9.705,11.078,3.347,3.418,2.675,6.022,0.773,4.12,-4.974,3.042,-0.427,-1.068,-6.165,8.993,-1.729,-1.282,-4.222,-3.988,-3.601,-0.203,-7.64,-0.814,-3.265,1.74,-8.555,-3.021,-7.507,-4.303,-6.144,4.344,6.256,3.632,-3.601,9.084,6.897,7.294,2.391,2.93,-3.479,2.472,-0.448,4.11,0.916,-4.15,-14.547,3.866,-5.239,0.346,-10.193,-2.126,-0.295,-0.366,-8.759,-16.164,2.004,-5.493,-5.086,-2.136,-5.676,-1.333,4.506,-1.211,a
4.395,-3.418,7.751,5.219,0.905,4.395,1.699,7.975,-3.621,5.096,-6.439,3.042,-1.404,3.815,-4.7,7.528,-3.194,-0.305,-14.476,-2.523,-2.625,0.773,-6.663,0.163,-2.289,1.251,-3.672,-3.021,-6.531,-3.815,-5.656,2.879,6.744,-11.993,-6.531,12.014,7.874,12.177,-3.957,2.441,-4.456,5.402,1.017,4.11,-0.549,-0.244,-16.5,2.889,-3.286,1.322,-6.775,-1.149,0.682,2.075,-48.309,-12.746,1.516,-4.517,-5.575,-1.16,-4.211,-0.844,4.995,-0.234,a
3.418,-9.766,0.916,0.336,-1.536,3.906,0.234,7.487,-4.598,4.12,-4.486,2.553,-1.892,7.233,-2.747,9.969,-2.706,-2.747,-12.034,-7.894,-1.16,0.773,-5.198,0.163,-1.801,-2.167,-2.207,-4.486,-6.531,-6.744,-8.586,1.902,4.791,-21.271,-4.089,9.084,-1.892,8.759,-7.375,1.953,-2.991,5.89,1.506,2.645,-2.014,4.15,-12.105,1.424,-1.333,1.811,-3.357,-1.149,0.682,0.61,3.937,-13.723,0.539,-5.493,-8.504,-1.16,-3.723,-0.356,3.53,0.743,a
1.465,-7.324,-6.897,-0.153,-2.513,1.953,-1.231,4.069,-2.645,1.678,0.397,1.577,-1.404,6.256,-2.258,15.34,-2.218,-1.282,-8.128,-7.406,-0.183,1.261,-5.198,-0.326,-2.289,-4.608,-6.114,-6.927,-8.972,-11.139,-12.98,2.391,-0.092,-14.435,0.305,3.225,-8.728,0.458,-2.981,0.488,0.427,3.448,0.041,0.692,-2.014,5.127,-4.781,-0.041,-0.356,0.834,-3.357,-2.126,-0.783,0.122,-10.223,-16.652,0.051,-8.423,-12.41,-1.648,-4.211,0.132,1.577,-0.234,a
-0.488,1.465,-11.292,3.754,-2.024,0.488,-1.231,-0.814,1.261,-0.763,4.791,0.6,0.061,0.885,-3.723,18.27,-0.264,0.183,-4.71,-4.964,-0.671,0.285,-6.663,-2.279,-4.242,-7.05,-12.461,-8.881,-11.902,-13.58,-17.375,2.879,-5.951,2.167,3.235,-2.635,-7.263,-7.355,5.32,-1.465,1.892,-0.458,-2.889,-1.261,-1.038,2.197,0.59,-1.506,-1.333,-0.631,-6.287,-4.567,0.193,0.122,1.495,-7.863,0.051,-11.353,-15.828,-4.089,-6.165,-0.844,-0.376,-2.675,a
-1.465,8.789,-9.827,5.219,-0.559,0.488,-1.231,-3.255,3.703,-1.74,6.744,0.112,1.038,-5.951,-4.7,16.317,0.712,-2.747,0.661,-5.452,-2.136,-0.692,-9.593,-4.72,-6.195,-9.003,-17.344,-10.345,-14.832,-15.045,-19.816,2.879,-9.857,13.885,2.747,-5.564,-0.916,-8.82,9.715,-3.418,1.404,-3.876,-5.33,-1.75,-0.061,-3.662,0.102,-1.506,-3.286,-3.072,-11.169,-7.497,0.193,0.61,11.749,1.902,0.539,-13.306,-16.805,-6.042,-8.606,-1.333,-1.353,-5.117,a
-2.93,9.277,-3.479,1.312,0.905,1.953,-0.254,-3.743,3.215,-3.204,5.768,-0.376,1.038,-11.81,-4.211,10.457,0.712,-1.282,-0.804,-2.523,-3.601,-1.668,-11.546,-6.673,-7.66,-10.956,-18.321,-11.81,-15.808,-14.069,-19.328,0.437,-9.857,10.468,0.305,-4.1,0.549,-4.425,4.832,-3.418,-1.038,-5.829,-6.795,-0.773,0.427,-10.986,-5.269,-0.041,-5.239,-4.537,-15.076,-9.45,1.658,1.099,9.308,-1.516,1.027,-14.282,-16.317,-7.507,-10.559,-2.309,-2.33,-6.093,a
-3.418,2.93,1.892,-5.524,1.882,2.93,0.234,-1.79,-0.203,-3.693,4.303,0.112,0.061,-14.74,-2.747,3.621,-3.194,0.671,-7.151,1.872,-4.578,-2.157,-13.011,-7.65,-7.66,-11.444,-14.903,-11.322,-15.808,-12.604,-16.398,-2.981,-4.974,-3.204,-2.136,-1.658,-4.333,-0.031,-2.981,-1.465,-2.502,-6.317,-6.307,0.203,-0.061,-14.893,-11.129,2.401,-6.215,-5.025,-16.052,-10.915,-2.248,0.61,4.913,-3.469,1.027,-13.306,-14.364,-7.996,-11.047,-2.309,-2.818,-6.093,a
-3.906,-2.93,4.333,-9.43,1.394,1.953,-0.254,0.163,-3.621,-4.181,2.35,0.112,-1.404,-13.763,-0.305,1.18,-1.729,-0.793,-0.315,1.383,-4.089,-1.668,-12.034,-6.673,-6.683,-10.468,-9.532,-9.857,-13.367,-11.139,-11.515,-5.422,2.35,-12.482,-3.601,-0.682,-9.216,-1.007,-5.91,-0.977,-2.502,-4.852,-4.842,0.203,-1.038,-15.381,-12.594,2.889,-5.239,-4.049,-14.099,-10.427,-0.295,0.61,-19.501,-0.539,1.027,-11.353,-11.434,-6.531,-9.583,-1.821,-2.818,-5.117,a
-2.441,-3.906,2.38,-6.989,-1.048,-1.953,-1.231,-0.814,-4.11,-5.157,0.885,0.112,-1.892,-10.834,1.648,3.621,-6.612,7.996,-6.175,6.755,-3.113,-0.692,-9.104,-4.72,-4.242,-8.026,-4.161,-6.439,-9.949,-8.209,-6.144,-5.422,7.233,-8.087,-3.601,-3.123,-4.822,-5.402,-0.539,-1.953,-1.526,-3.387,-2.401,-1.75,-2.991,-12.939,-8.199,0.936,-3.286,-2.096,-10.681,-8.474,-2.248,5.005,-13.641,3.855,0.051,-7.935,-7.528,-4.578,-7.141,-0.844,-1.841,-4.14,a
0.488,0.977,-1.038,0.824,-4.466,-6.836,-3.672,-3.255,-3.133,-5.157,-2.045,-0.865,-2.38,-7.416,1.648,9.481,-5.147,3.601,-6.663,-1.546,-1.16,1.261,-6.175,-1.302,-1.312,-5.096,-0.254,-2.045,-5.554,-3.815,-0.773,-2.492,6.256,3.632,-4.089,-6.541,5.432,-8.82,5.809,-3.418,-0.549,-2.899,0.041,-4.191,-3.967,-8.545,-0.875,-2.97,-1.333,0.834,-6.287,-4.567,-2.248,2.075,-12.177,3.855,-0.926,-3.54,-2.157,-1.648,-4.211,0.132,0.6,-3.164,a
2.441,5.371,-4.456,8.148,-7.884,-10.254,-5.625,-6.185,-1.668,-4.669,-5.463,-1.841,-2.869,-3.998,-1.282,12.41,-0.264,-5.188,-4.222,-2.035,-0.183,2.726,-2.757,2.116,1.129,-1.678,2.675,2.35,-1.648,1.556,4.11,-0.051,-0.58,8.026,-4.578,-8.494,11.292,-9.796,6.297,-3.906,-2.502,-2.899,1.994,-5.656,-5.432,-4.639,5.473,-7.853,0.621,2.787,-2.38,-0.661,0.193,-1.343,-11.688,-3.957,-2.391,0.366,2.726,1.282,-1.282,1.109,2.065,-2.675,a
1.465,3.418,-6.409,8.636,-10.325,-11.719,-7.09,-6.673,-3.133,-4.181,-9.369,-2.33,-3.845,-2.533,-5.188,10.946,-5.636,-0.793,-6.663,-0.081,0.305,3.703,-0.804,4.069,2.106,0.763,1.211,3.815,0.305,5.951,4.598,-0.051,-10.345,-4.181,-5.554,-6.541,6.897,-8.331,-0.051,-2.93,-4.944,-3.387,1.994,-6.144,-6.409,-2.197,4.985,-10.783,0.132,4.252,-0.427,2.268,-0.295,1.587,-1.434,6.297,-3.367,2.319,6.144,3.235,0.671,1.597,1.577,-3.164,a
-1.953,-4.395,-8.362,2.777,-10.325,-9.766,-7.09,-4.232,-5.575,-3.693,-11.81,-2.33,-4.822,-2.533,-10.559,5.086,-3.194,-0.305,-11.058,-2.035,-0.183,3.703,-0.804,5.046,1.617,1.74,-3.184,2.838,-0.183,6.927,2.645,-3.469,-17.181,-23.712,-6.531,-2.635,-3.357,-8.331,-7.375,-0.977,-6.897,-2.411,-0.448,-5.656,-7.385,-1.221,-0.875,-10.783,-1.333,3.764,-0.916,3.245,-0.783,0.122,-1.923,0.926,-3.367,1.831,5.656,3.235,0.671,1.597,-1.841,-5.605,a
